DTXSID,PREFERRED NAME,CASRN,MOLECULAR FORMULA,MONOISOTOPIC MASS,TOXCAST ACTIVE,TOXCAST TOTAL,% TOXCAST ACTIVE,HIT CALL,CONTINUOUS HIT CALL,TOP,SCALED TOP,AC50,LOGAC50
DTXSID8023846,Acephate,30560-19-1,C4H10NO3PS,183.011901,16,757,2,Inactive,-8.139575261996189e-7,1.0303697023910694,0.041852118898186304,25,1.3979400086720377
DTXSID6046977,Buflomedil hydrochloride,35543-24-9,C17H26ClNO4,343.155036,4,250,2,Inactive,-7.60699388270015e-7,5.239355367099114,0.21281499569021414,25,1.3979400086720377
DTXSID2021105,Fartox,82-68-8,C6Cl5NO2,292.837167,96,674,14,Inactive,-7.574935178473665e-7,3.174054141577929,0.12892546336943952,25,1.3979400086720377
DTXSID1020855,Methyl parathion,298-00-0,C8H10NO5PS,263.001731,138,818,17,Inactive,-7.020913208305708e-7,11.150402311535752,0.4529131264458368,25,1.3979400086720377
DTXSID6024123,Haloxyfop-methyl,69806-40-2,C16H13ClF3NO4,375.048520,48,376,13,Inactive,-6.93302138601279e-7,13.912950552383972,0.5651238185592128,1.6704389242261293,0.22283060128125892
DTXSID2045076,Chlortetracycline hydrochloride,64-72-2,C22H24Cl2N2O8,514.090971,43,329,13,Inactive,-6.819820153249623e-7,2.1271044540724313,0.08639988958731311,24.999999999999996,1.3979400086720375
DTXSID3020679,Heptachlor,76-44-8,C10H5Cl7,369.821094,282,649,43,Inactive,-6.80787055202194e-7,2.94255232582237,0.11952219627446983,25,1.3979400086720377
DTXSID5032365,"2,6-Dichlorobenzonitrile",1194-65-6,C7H3Cl2N,170.964255,15,682,2,Inactive,-6.15819737394833e-7,3.8658293994171027,0.15702436833017563,25,1.3979400086720377
DTXSID6020066,"2-Amino-5-nitro-1,3-thiazole",121-66-4,C3H3N3O2S,144.994598,30,448,7,Inactive,-5.639386707138318e-7,12.448946672141235,0.5056581099682687,25,1.3979400086720377
DTXSID4032459,Phorate,298-02-2,C7H17O2PS3,260.012830,63,661,10,Inactive,-5.539186006832703e-7,4.776930123302369,0.19403195476811347,24.999999999999996,1.3979400086720375
DTXSID1041502,"3-Methyl-4,6-di-tert-butylphenol",497-39-2,C15H24O,220.182715,269,455,59,Inactive,-5.335370258288155e-7,0.6075384091044298,0.02467732666638814,24.999999999999996,1.3979400086720375
DTXSID4047337,PharmaGSID_47337,1061517-62-1,C34H31N4NaO4,582.224300,301,646,47,Inactive,-4.987509894744014e-7,8.92339789053122,0.3624554454810553,25.000000000000004,1.3979400086720377
DTXSID0034300,Acetamiprid,135410-20-7,C10H11ClN4,222.067224,17,712,2,Inactive,-4.6996411335306726e-7,16.53003733746786,0.6714260778764529,0.05035426085862972,-1.2979637745821058
DTXSID0044993,"4,4'-Propane-2,2-diyldicyclohexanol",80-04-6,C15H28O2,240.208930,11,341,3,Inactive,-4.666020507308698e-7,16.444739935636207,0.6679614214576156,0.17713575182041283,-0.7516937750532535
DTXSID9025110,"2,5-Dimethyl-2,5-di-(tert-butylperoxy)hexane",78-63-7,C16H34O4,290.245710,22,586,4,Inactive,-4.0933719962455317e-7,0.05755806439959771,0.0023379248722194437,25,1.3979400086720377
DTXSID4024272,Prometryn,7287-19-6,C10H19N5S,241.136117,79,682,12,Inactive,-3.9888378227368375e-7,3.445170133962073,0.13993780071023063,25,1.3979400086720377
DTXSID5021126,Phenothiazine,92-84-2,C12H9NS,199.045570,112,669,17,Inactive,-3.84562368962512e-7,7.796895318613439,0.31669854922371415,0.06279604702476001,-1.202067693991579
DTXSID9034232,2-(m-Chlorophenoxy)propionic acid,101-10-0,C9H9ClO3,200.024022,15,663,2,Inactive,-3.759763311693088e-7,1.3219567912403953,0.05369596240734476,25,1.3979400086720377
DTXSID1025560,5-Methoxypsoralen,484-20-8,C12H8O4,216.042259,18,329,5,Inactive,-3.744156138755424e-7,0.6996961351645316,0.02842063947877319,25,1.3979400086720377
DTXSID1034212,Spiroxamine,118134-30-8,C18H35NO2,297.266779,128,724,18,Inactive,-3.637788431178482e-7,5.916687558376328,0.2403272442910021,25,1.3979400086720377
DTXSID3026697,Bis(2-ethylhexyl) nonanedioate,103-24-2,C25H48O4,412.355260,51,590,9,Inactive,-3.433059396061959e-7,2.6148879825947575,0.1062129471577355,25,1.3979400086720377
DTXSID0029262,"2,6-Di-tert-butyl-4-ethylphenol",4130-42-1,C16H26O,234.198365,53,374,14,Inactive,-3.224493082346283e-7,5.868467170046817,0.23836860224145412,25,1.3979400086720377
DTXSID1027633,Irganox 1010,6683-19-8,C73H108O12,1176.784079,12,361,3,Inactive,-3.1045334710876464e-7,3.3031851570967437,0.13417057743131028,11.1,1.0453229787866574
DTXSID9020407,Diazinon,333-41-5,C12H21N2O3PS,304.101051,90,742,12,Inactive,-2.435713425618504e-7,4.083575186331812,0.1658688855383056,25.000000000000004,1.3979400086720377
DTXSID8047395,"Diisononyl cyclohexane-1,2-dicarboxylate",166412-78-8,, ,18,594,3,Inactive,-2.379278007220027e-7,5.491138790927234,0.22304207221060607,25,1.3979400086720377
DTXSID6044309,"1,10-Phenanthroline hydrochloride hydrate",18851-33-7,C12H11ClN2O,234.055991,88,329,27,Inactive,-2.196524006201202e-7,6.898614061984521,0.28021167090304633,44.82141719174202,1.651485584212049
DTXSID4047252,Ingliforib,186392-65-4,C23H24ClN3O5,457.140449,81,612,13,Inactive,-2.0187432486648054e-7,2.3640392291613557,0.0960238355895346,25,1.3979400086720377
DTXSID9034816,Monocrotophos,6923-22-4,C7H14NO5P,223.060960,9,683,1,Inactive,-1.9294913668547786e-7,16.276981665204303,0.6611473244747781,0.8284571773621754,-0.0817299351818223
DTXSID1023990,Cyanazine,21725-46-2,C9H13ClN6,240.089022,41,679,6,Inactive,-1.698210367427654e-7,11.82391299140039,0.48027015081047075,39.949442557580426,1.6015107236786499
DTXSID8024523,"4-Androstene-3,17-dione",63-05-8,C19H26O2,286.193280,144,699,21,Inactive,-1.5632433595087862e-7,10.72785256181321,0.43574977010417815,0.0695783419716067,-1.157525924555971
DTXSID7020685,beta-Hexachlorocyclohexane,319-85-7,C6H6Cl6,287.860066,41,595,7,Inactive,-1.4941808617178068e-7,1.589863641965057,0.06457794908081507,25,1.3979400086720377
DTXSID5047320,SB236057A,180084-01-9,C33H35ClN4O3,570.239769,372,673,55,Inactive,-1.3776318185686846e-7,0.28458606007208126,0.011559471901457927,23.4,1.3692158574101427
DTXSID3020415,"1,2-Dibromoethane",106-93-4,C2H4Br2,185.867976,6,469,1,Inactive,-1.2903379574980978e-7,13.512314709797552,0.5488505732571708,0.12043181518654822,-0.9192587677732329
DTXSID8020123,Azobenzene,103-33-3,C12H10N2,182.084398,28,627,4,Inactive,-1.2398737978573808e-7,3.182962695605905,0.12928731587881026,25,1.3979400086720377
DTXSID0023951,Carboxin,5234-68-4,C12H13NO2S,235.066700,73,677,11,Inactive,-1.1139044958425345e-7,1.3914050837782819,0.05651685105520262,25,1.3979400086720377
DTXSID7037553,Fluorodifen,15457-05-3,C13H7F3N2O5,328.030706,33,247,13,Inactive,-9.380076967308912e-8,0.7383085376116525,0.029989019114171452,25,1.3979400086720377
DTXSID9024986,"4,4'-Dichlorodiphenyl sulfone",80-07-9,C12H8Cl2O2S,285.962206,46,510,9,Inactive,-8.340388265488749e-8,15.488612761899983,0.6291249261063504,0.16459025717354156,-0.7835958761772117
DTXSID7030307,"3,5-Dichloroaniline",626-43-7,C6H5Cl2N,160.979905,7,361,2,Inactive,-7.646708910682082e-8,10.026187083698446,0.4072491387786793,25,1.3979400086720377
DTXSID7020710,"1,2-Diphenylhydrazine",122-66-7,C12H12N2,184.100048,57,625,9,Inactive,-7.05455509960504e-8,2.981044533817271,0.12108569378601146,25,1.3979400086720377
DTXSID7021316,Tetradifon,116-29-0,C12H6Cl4O2S,353.884261,79,453,17,Inactive,-6.401641368655576e-8,6.896201917120662,0.2801136930865329,25,1.3979400086720377
DTXSID8021804,Benzocaine,94-09-7,C9H11NO2,165.078979,17,365,5,Inactive,-5.58874227994766e-8,1.06326656174437,0.04318834148492992,25,1.3979400086720377
DTXSID7024532,4-Methoxybenzenamine,104-94-9,C7H9NO,123.068414,19,334,6,Inactive,-5.5231600866735906e-8,16.024930767183605,0.6509093835416575,1.0915146559045703,0.03802957141093931
DTXSID7021491,Benzonitrile,100-47-0,C7H5N,103.042199,3,342,1,Inactive,-4.8478271317672384e-8,4.724395358350855,0.1918980690143527,25,1.3979400086720377
DTXSID7034250,Chlorfenvinphos,470-90-6,C12H14Cl3O4P,357.969529,129,472,27,Inactive,-4.713188841246487e-8,1.6096865379194427,0.06538312628707812,25,1.3979400086720377
DTXSID9024930,"3,4-Diaminotoluene",496-72-0,C7H10N2,122.084398,91,638,14,Inactive,-4.3390020474772356e-8,1.8577490707474977,0.07545906562614518,25,1.3979400086720377
DTXSID1021952,Triphenyl phosphate,115-86-6,C18H15O4P,326.070796,186,748,25,Inactive,-4.232928191165875e-8,10.676711193686845,0.4336724821031106,25,1.3979400086720377
DTXSID7047568,Metamitron,41394-05-2,C10H10N4O,202.085461,3,247,1,Inactive,-4.148397409776599e-8,14.402245125591914,0.5849982525673314,7.51540523406326,0.8759524029099812
DTXSID9025035,7-Diethylamino-4-methylcoumarin,91-44-1,C14H17NO2,231.125929,112,455,25,Inactive,-3.60898412001136e-8,13.001887264252986,0.528117752707173,44.02187222167577,1.6436685088727636
DTXSID1023817,Dicyclohexylcarbodiimide,538-75-0,C13H22N2,206.178299,191,454,42,Inactive,-3.4555387220397525e-8,6.687929627397864,0.2716539755575253,46.16438824602855,1.6643070848195385
DTXSID2027204,Methyl isothiocyanate,556-61-6,C2H3NS,72.998620,32,670,5,Inactive,-3.093830518356618e-8,2.993791900888545,0.12160347329861526,25,1.3979400086720377
DTXSID0041359,"2,4-Dichloro-3,5-dimethylphenol",133-53-9,C8H8Cl2O,189.995220,50,329,15,Inactive,-2.94721167208646e-8,12.44720288111688,0.5055872797127637,0.23323935550258854,-0.6321981673112578
DTXSID6042232,Hydroxycitronellal,107-75-5,C10H20O2,172.146330,7,358,2,Inactive,-2.8606014672125024e-8,19.29164257429288,0.7835984665377681,6.659069535984152,0.8234135499483393
DTXSID8021800,"N,N-Diethylaniline",91-66-7,C10H15N,149.120449,6,588,1,Inactive,-2.4389274794901665e-8,2.862186920421741,0.11625787037831543,25,1.3979400086720377
DTXSID0025991,4-Nitrosophenol,104-91-6,C6H5NO2,123.032028,32,441,7,Inactive,-2.225135289512396e-8,14.362838829717433,0.5833976261354316,0.2992562558253168,-0.5239567620844018
DTXSID4020296,4-Chloroaniline hydrochloride,20265-96-7,C6H7Cl2N,162.995555,16,249,6,Inactive,-1.9905314751943092e-8,9.397496359862128,0.3817126358485904,44.63389644458206,1.6496648014835038
DTXSID1041978,Flufenoxuron,101463-69-8,C21H11ClF6N2O3,488.036239,58,379,15,Inactive,-1.891959729116969e-8,7.366465411768186,0.29921511235943266,25,1.3979400086720377
DTXSID9027863,Polypropylene glycol,25322-69-4,(C3H6O)nH2O, ,2,358,1,Inactive,-1.847055338845974e-8,2.490099138420151,0.10114420578127309,3.75,0.5740312677277188
DTXSID4020791,Malathion,121-75-5,C10H19O6PS2,330.036068,134,775,17,Inactive,-1.8195057634780917e-8,15.934842699547636,0.6472501372446643,6.84267795075299,0.8352261004957753
DTXSID0025864,4-Ethoxyaniline,156-43-4,C8H11NO,137.084064,23,368,6,Inactive,-1.716419614971662e-8,3.429061999548144,0.1392835117155569,25,1.3979400086720377
DTXSID9020295,4-Chloroaniline,106-47-8,C6H6ClN,127.018877,22,607,4,Inactive,-1.4376575453821285e-8,5.476566815206983,0.222450179748114,25.399999999999995,1.404833716619938
DTXSID8024109,Flutolanil,66332-96-5,C17H16F3NO2,323.113313,95,683,14,Inactive,-1.1886550382157668e-8,0.2081720169741833,0.008455644595780276,25,1.3979400086720377
DTXSID4027608,Terbutylazine,5915-41-3,C9H16ClN5,229.109423,47,603,8,Inactive,-1.1533459932146512e-8,4.452340190916691,0.1808475837488231,24.999999999999996,1.3979400086720375
DTXSID5047160,Linalyl isovalerate,1118-27-0,C15H26O2,238.193280,18,331,5,Inactive,-1.0406516717740794e-8,3.663051003322684,0.14878780477086975,25,1.3979400086720377
DTXSID7021948,Propoxur,114-26-1,C11H15NO3,209.105193,25,663,4,Inactive,-9.662746919998948e-9,10.667643089699254,0.4333041489064055,0.1468105516119996,-0.8332427295549277
DTXSID5047322,SB243213A,200940-23-4,C22H20ClF3N4O2,464.122688,181,633,29,Inactive,-8.447417072766667e-9,0.37215849838364784,0.015116536993642394,23,1.3617278360175928
DTXSID1027635,"2,2,4-Trimethyl-1,3-pentanediol diisobutyrate",6846-50-0,C16H30O4,286.214409,29,634,5,Inactive,-8.315267281179667e-9,2.5084876221977193,0.10189111925090465,25,1.3979400086720377
DTXSID9022522,Diisobutyl phthalate,84-69-5,C16H22O4,278.151809,120,693,17,Inactive,-8.301577291942614e-9,2.6537230447574824,0.10779037090697918,25,1.3979400086720377
DTXSID7023645,Tetracycline,60-54-8,C22H24N2O8,444.153266,32,653,5,Inactive,-8.139220044550224e-9,5.877002394823594,0.2387152906595544,1.3898739098288195,0.14297540259263292
DTXSID8034586,Etoxazole,153233-91-1,C21H23F2NO2,359.169685,207,684,30,Inactive,-7.878672944677455e-9,4.618958697021524,0.18761538516219478,24.999999999999996,1.3979400086720375
DTXSID7024031,"(E)-1,2-Dichloroethylene",156-60-5,C2H2Cl2,95.953356,3,360,1,Inactive,-7.146314625487345e-9,7.360244167951205,0.2989624144828174,43.91784285292729,1.6426410003838017
DTXSID6040745,4-[3-(4-Acetyl-3-hydroxy-2-propylphenoxy)propoxy]phenoxy-acetic acid,79558-09-1,C22H26O7,402.167853,70,346,20,Inactive,-7.067980310144232e-9,19.146916790047833,0.7777199156488969,0.22797281533020275,-0.6421169374555592
DTXSID0047163,"6-Acetyl-1,2,3,4-tetrahydronaphthalene",774-55-0,C12H14O,174.104465,5,331,2,Inactive,-6.2573706362634765e-9,3.9576347933873715,0.16075336992544983,25,1.3979400086720377
DTXSID1042154,Methyl red,493-52-7,C15H15N3O2,269.116427,108,366,30,Inactive,-5.804870976071608e-9,0.8388537075356877,0.034073017698887154,25,1.3979400086720377
DTXSID1020142,"6-Phenyl-1,3,5-triazine-2,4-diamine",91-76-9,C9H9N5,187.085795,9,454,2,Inactive,-5.789232812572176e-9,2.7567706010897046,0.11197601278850534,25,1.3979400086720377
DTXSID9026500,2-(4-Tert-Butylbenzyl)propionaldehyde,80-54-6,C14H20O,204.151415,67,469,14,Inactive,-4.922993438944795e-9,8.416646151312033,0.3418719267766063,0.17221071770559165,-0.7639398232914754
DTXSID4047381,AVE8923,NOCAS_47381,C21H27BrClFN2O2S,504.064918,341,660,52,Inactive,-4.725167572586257e-9,8.064706156971056,0.3275766360144609,0.45885299025464255,-0.3383264337387417
DTXSID9021138,"1,4-Benzenediamine",106-50-3,C6H8N2,108.068748,66,382,17,Inactive,-4.372174762852738e-9,6.1059724908756206,0.24801572298191457,25,1.3979400086720377
DTXSID2020420,Propyzamide,23950-58-5,C12H11Cl2NO,255.021769,87,742,12,Inactive,-4.165983641533236e-9,5.727609283179474,0.23264715971918376,25,1.3979400086720377
DTXSID7041544,Tonalide,21145-77-7,C18H26O,258.198365,98,449,22,Inactive,-3.864718936793139e-9,6.066723754945161,0.2464214964058097,25,1.3979400086720377
DTXSID3034113,4-Hydroxyandrostenedione,566-48-3,C19H26O3,302.188195,40,348,11,Inactive,-3.85932149807125e-9,0.230005896919181,0.009342505047272806,25,1.3979400086720377
DTXSID1044851,2-Hydroxy-3-phenoxypropyl prop-2-enoate,16969-10-1,C12H14O4,222.089209,84,329,26,Inactive,-3.2917542453936967e-9,16.049234899072356,0.6518965820347467,6.814962339933996,0.8334634602287929
DTXSID3037757,10-Undecen-1-al,112-45-8,C11H20O,168.151415,12,446,3,Inactive,-2.4851457438438954e-9,15.362480634021168,0.6240016224992905,6.625793467231247,0.821237894353103
DTXSID5023324,Milrinone,78415-72-2,C12H9N3O,211.074562,7,332,2,Inactive,-2.1268639033169705e-9,2.5737621741152634,0.10454247662441758,25,1.3979400086720377
DTXSID4044379,Gold trichloride,13453-07-1,AuCl3,301.873127,133,329,40,Inactive,-1.86713658435132e-9,5.594649974367945,0.2272465459510503,1.0270028370244377,0.011571643307459821
DTXSID5020784,Lovastatin,75330-75-5,C24H36O5,404.256274,203,677,30,Inactive,-1.663899449445467e-9,12.41016174410088,0.5040827225941682,0.0669760177449954,-1.174080678277018
DTXSID0025812,Olivetol,500-66-3,C11H16O2,180.115030,73,329,22,Inactive,-1.5626017849333435e-9,6.1490147218245985,0.24976403580898965,25,1.3979400086720377
DTXSID3022455,Dimethyl phthalate,131-11-3,C10H10O4,194.057909,4,691,1,Inactive,-1.549176675025323e-9,7.812852165547939,0.317346693140983,0.05105827277122651,-1.2919338808481222
DTXSID2040363,Diniconazole,83657-24-3,C15H17Cl2N3O,325.074868,306,736,42,Inactive,-1.4174651882420556e-9,7.642111637069547,0.3104114611732396,44.668367917920484,1.6500000846144387
DTXSID7020766,Propham,122-42-9,C10H13NO2,179.094629,11,377,3,Inactive,-1.3550838868794717e-9,0.6232081008749492,0.025313806758490844,24.999999999999996,1.3979400086720375
DTXSID5041308,"2,2-Bis(4-chlorophenyl)ethanol",2642-82-2,C14H12Cl2O,266.026520,113,332,34,Inactive,-1.1552832044647842e-9,3.74240122408541,0.1520108953433626,25,1.3979400086720377
DTXSID5031131,Dipentyl phthalate,131-18-0,C18H26O4,306.183109,91,716,13,Inactive,-1.1205738900105703e-9,2.9776602534668557,0.12094822923976005,25,1.3979400086720377
DTXSID4020458,Chlorpyrifos,2921-88-2,C9H11Cl3NO3PS,348.926285,164,661,25,Inactive,-1.0581105557138119e-9,0.4718548593250464,0.019166058191862043,25,1.3979400086720377
DTXSID1048209,tert-Butyl phenyl ketone,938-16-9,C11H14O,162.104465,3,358,1,Inactive,-1.0247556638944962e-9,0.6416595029765881,0.026063275878947325,25,1.3979400086720377
DTXSID1020930,(-)-Nicotine,54-11-5,C10H14N2,162.115698,16,688,2,Inactive,-9.514942039101004e-10,13.518214760351697,0.5490902247305441,0.20903423675593286,-0.6797825769680634
DTXSID4021553,Decanal,112-31-2,C10H20O,156.151415,24,475,5,Inactive,-8.623179736260876e-10,0.45906991372239114,0.018646752293962024,25,1.3979400086720377
DTXSID7020479,Dimethoate,60-51-5,C5H12NO3PS2,228.999623,39,761,5,Inactive,-8.079018468861818e-10,3.2609640041674828,0.13245561559934518,25,1.3979400086720377
DTXSID6032649,Tetramethrin,7696-12-0,C19H25NO4,331.178358,142,717,20,Inactive,-7.12914716910121e-10,11.94384671091004,0.48514168408359737,6.7389921059102385,0.8285949476372267
DTXSID4032613,Fenitrothion,122-14-5,C9H12NO5PS,277.017381,145,787,18,Inactive,-6.83866082424179e-10,9.774436396449307,0.3970233919705185,0.1562202741267582,-0.806262604453577
DTXSID5044366,Dodecyltrimethylammonium bromide,1119-94-4,C15H34BrN,307.187463,107,329,33,Inactive,-5.836193322291715e-10,7.218045811165773,0.2931865240218498,0.14411271839442985,-0.8412976896594451
DTXSID9040001,Monomethyl phthalate,4376-18-5,C9H8O4,180.042259,15,698,2,Inactive,-5.563802776399168e-10,9.336248447737372,0.3792248347277282,0.9638231212053248,-0.01600265959587639
DTXSID3020625,Finasteride,98319-26-7,C23H36N2O2,372.277678,44,447,10,Inactive,-5.457884487186539e-10,1.1717932645418254,0.04759653832783682,25,1.3979400086720377
DTXSID6020779,Lithocholic acid,434-13-9,C24H40O3,376.297745,114,338,34,Inactive,-4.907219580525102e-10,8.684622886293337,0.3527567520469524,25,1.3979400086720377
DTXSID9020243,Captan,133-06-2,C9H8Cl3NO2S,298.934133,252,741,34,Inactive,-4.4893337615142405e-10,15.85180192866683,0.6438771418933498,0.29779653038207504,-0.5260803665055926
DTXSID7022174,O-Ethyl O-(p-nitrophenyl phenyl)phosphonothioate,2104-64-5,C14H14NO4PS,323.038116,101,651,16,Inactive,-4.274370651967816e-10,2.9021269421486853,0.11788017597817262,25,1.3979400086720377
DTXSID0041274,"1-Phenyl-1H-pyrrole-2,5-dione",941-69-5,C10H7NO2,173.047678,156,379,41,Inactive,-3.705790063558186e-10,11.15809129450697,0.45322544175244067,10.105337874197176,1.004550838825721
DTXSID1044487,Methyltrioctylammonium chloride,5137-55-3,C25H54ClN,403.394478,192,384,50,Inactive,-3.307635688000051e-10,7.748443748417442,0.31473051690294523,0.002290000197385479,-2.640164480226304
DTXSID0039223,Aldicarb,116-06-3,C7H14N2O2S,190.077599,27,732,4,Inactive,-3.190829107928631e-10,14.297395705935863,0.5807394216179471,0.9545098405846079,-0.02021958985851372
DTXSID0026098,"2,3,5,6-Tetrachloronitrobenzene",117-18-0,C6HCl4NO2,258.876139,10,331,3,Inactive,-1.5012096752407782e-10,5.852884448813564,0.23773565476609843,1.7500943120929655,0.24306145332508947
DTXSID4024276,Propargite,2312-35-8,C19H26O4S,350.155180,334,771,43,Inactive,-1.4179535955425064e-10,10.372334681179835,0.421309150803969,0.17884367921677777,-0.7475264042976965
DTXSID9020663,Glycerol,56-81-5,C3H8O3,92.047344,9,647,1,Inactive,-1.3298944500418195e-10,20.03377003974051,0.8137426049469693,6.5199486792724075,0.8142441772661964
DTXSID1021956,Di-n-octyl phthalate,117-84-0,C24H38O4,390.277010,19,609,3,Inactive,-1.3029731833960362e-10,10.224498709180493,0.41530426861150227,4.960640709003528,0.6955377729447081
DTXSID5024182,2-Methoxyethanol,109-86-4,C3H8O2,76.052429,3,706,0,Inactive,-1.1828726020071528e-10,4.3152455348318695,0.17527899818826842,0.4750745025902662,-0.3232382776875111
DTXSID7025132,"1,2-Dimethyl-3-nitrobenzene",83-41-0,C8H9NO2,151.063329,6,594,1,Inactive,-1.1142920960834632e-10,19.996957778647584,0.8122473444355267,6.740558305614491,0.8286958696815695
DTXSID3047504,Timolol maleate salt,26921-17-5,C17H28N4O7S,432.167870,1,250,0,Inactive,-9.46857531438811e-11,0.8952831055845908,0.03636509778530202,25,1.3979400086720377
